0	wordnet_builder_109878275	relatedto	wordnet_architect_109805475
2511	wordnet_list_106481320	relatedto	wordnet_coating_104700642
2512	wordnet_planet_109394007	relatedto	wordnet_sphere_114514039
2513	wordnet_pass_109386842	isa	wordnet_situation_113927383
2514	wordnet_bird_101503061	relatedto	wordnet_satellite_104137444
2515	wordnet_bone_105269901	relatedto	wordnet_material_114580897
2516	wordnet_production_107006951	hascontext	wordnet_law_108441203
2517	wordnet_trial_105799212	hascontext	wordnet_sport_100523513
2518	wordnet_pass_109386842	synonym	wordnet_entry_106503724
2519	wordnet_spacecraft_104264914	isa	wordnet_satellite_104137444
2520	wordnet_department_108114861	relatedto	wordnet_name_106333653
2521	wordnet_skyscraper_104233124	synonym	wordnet_skyscraper_104233124
2522	wordnet_cardinal_109894143	isa	wordnet_bishop_109857200
2523	wordnet_person_100007846	atlocation	wordnet_hospital_103540595
2524	wordnet_stadium_104295881	relatedto	wordnet_event_100029378
2525	wordnet_course_100884466	relatedto	wordnet_main_109345932
2526	wordnet_condition_113920835	relatedto	wordnet_disease_114070360
2527	wordnet_end_108566028	relatedto	wordnet_point_105865998
2528	wordnet_election_100181781	relatedto	wordnet_president_110468962
2529	wordnet_composer_109947232	relatedto	wordnet_music_107020895
2530	wordnet_payment_113278375	relatedto	wordnet_car_102958343
2531	wordnet_chapter_106396142	isa	wordnet_club_108227214
2532	wordnet_art_102743547	relatedto	wordnet_production_107006951
2533	wordnet_bridge_102898711	isa	wordnet_structure_104341686
2534	wordnet_point_105865998	hascontext	wordnet_medicine_106043075
2535	wordnet_doctor_110020890	relatedto	wordnet_body_105216365
2536	wordnet_body_105216365	relatedto	wordnet_bone_105269901
2537	wordnet_species_108110373	relatedto	wordnet_family_108078020
2538	wordnet_value_105856388	synonym	wordnet_value_105856388
2539	wordnet_mark_105737153	synonym	wordnet_mark_105737153
2540	wordnet_body_105216365	relatedto	wordnet_material_114580897
2541	wordnet_drive_100307631	hascontext	wordnet_baseball_100471613
2542	wordnet_relation_100031921	relatedto	wordnet_general_110123844
2543	wordnet_cheese_107850329	isa	wordnet_food_100021265
2544	wordnet_division_108213205	relatedto	wordnet_plant_100017222
2545	wordnet_terminal_104412901	synonym	wordnet_end_108566028
2546	wordnet_car_102958343	relatedto	wordnet_equipment_103294048
2547	wordnet_summary_106467007	relatedto	wordnet_material_114580897
2548	wordnet_color_104956594	relatedto	wordnet_coat_of_arms_103058726
2549	wordnet_material_114580897	relatedto	wordnet_form_105930736
2550	wordnet_motion_100331950	relatedto	wordnet_type_105840188
2551	wordnet_list_106481320	isa	wordnet_list_106481320
2552	wordnet_instrument_103574816	relatedto	wordnet_musician_110339966
2553	wordnet_government_108050678	relatedto	wordnet_criminal_109977660
2554	wordnet_shield_104192858	relatedto	wordnet_item_106482401
2555	wordnet_end_108566028	isa	wordnet_point_105865998
2556	wordnet_airport_102692232	relatedto	wordnet_terminal_104412901
2557	wordnet_set_107996689	relatedto	wordnet_dancer_109989502
2558	wordnet_series_108457976	relatedto	wordnet_championship_107457834
2559	wordnet_bus_102924116	isa	wordnet_car_102958343
2560	wordnet_code_106667317	synonym	wordnet_code_106667317
2561	wordnet_drive_100307631	relatedto	wordnet_motor_103789946
2562	wordnet_art_102743547	relatedto	wordnet_form_105930736
2563	wordnet_horse_race_107461411	isa	wordnet_race_107472657
2564	wordnet_class_107997703	relatedto	wordnet_church_103028079
2565	wordnet_bay_109215664	relatedto	wordnet_land_109334396
2566	wordnet_temple_104407435	relatedto	wordnet_body_105216365
2567	wordnet_parliament_108319198	relatedto	wordnet_government_108050678
2568	wordnet_bus_102924116	atlocation	wordnet_street_104334599
2569	wordnet_archbishopric_108550455	relatedto	wordnet_archbishop_109805151
2570	wordnet_court_108329453	atlocation	wordnet_town_108665504
2571	wordnet_end_108566028	relatedto	wordnet_line_108430568
2572	wordnet_court_108329453	relatedto	wordnet_trial_105799212
2573	wordnet_port_108633957	hascontext	wordnet_military_108199025
2574	wordnet_doll_103219135	relatedto	wordnet_body_105216365
2575	wordnet_horse_102374451	relatedto	wordnet_mare_102377480
2576	wordnet_play_107007945	synonym	wordnet_play_107007945
2577	wordnet_fall_115236859	isa	wordnet_fall_115236859
2578	wordnet_record_106647206	relatedto	wordnet_player_110439851
2579	wordnet_referee_110514429	relatedto	wordnet_letter_106624161
2580	wordnet_case_107308889	relatedto	wordnet_software_106566077
2581	wordnet_opera_107026352	hascontext	wordnet_music_107020895
2582	wordnet_car_102958343	isa	wordnet_artifact_100021939
2583	wordnet_acme_113940456	isa	wordnet_software_106566077
2584	wordnet_line_108430568	isa	wordnet_text_106387980
2585	wordnet_saint_110546850	relatedto	wordnet_award_106696483
2586	wordnet_line_108430568	relatedto	wordnet_connection_103091374
2587	wordnet_body_105216365	hascontext	wordnet_geometry_106004685
2588	wordnet_mountain_109359803	antonym	wordnet_hill_109303008
2589	wordnet_carnival_100519333	synonym	wordnet_circus_108189211
2590	wordnet_name_106333653	antonym	wordnet_address_107238694
2591	wordnet_war_100973077	relatedto	wordnet_oil_114966667
2592	wordnet_breed_108101410	synonym	wordnet_breed_108101410
2593	wordnet_plant_100017222	relatedto	wordnet_general_110123844
2594	wordnet_person_100007846	atlocation	wordnet_ship_104194289
2595	wordnet_train_104468005	relatedto	wordnet_railway_104048568
2596	wordnet_case_107308889	relatedto	wordnet_holder_103525454
2597	wordnet_windmill_104587559	relatedto	wordnet_motion_100331950
2598	wordnet_symptom_114299637	relatedto	wordnet_person_100007846
2599	wordnet_car_102958343	relatedto	wordnet_horse_102374451
2600	wordnet_convention_108309086	relatedto	wordnet_method_105660268
2601	wordnet_generic_107899976	hascontext	wordnet_geometry_106004685
2602	wordnet_development_100250259	hascontext	wordnet_music_107020895
2603	wordnet_wife_110780632	relatedto	wordnet_woman_110787470
2604	wordnet_winter_115237782	relatedto	wordnet_season_115239579
2605	wordnet_class_107997703	relatedto	wordnet_division_108213205
2606	wordnet_continent_109254614	antonym	wordnet_country_108544813
2607	wordnet_measure_100033615	synonym	wordnet_standard_107260623
2608	wordnet_oil_114966667	relatedto	wordnet_tea_107933274
2609	wordnet_education_100883297	synonym	wordnet_education_100883297
2610	wordnet_timeline_106504965	synonym	wordnet_timeline_106504965
2611	wordnet_painting_103876519	usedfor	wordnet_decoration_103169390
2612	wordnet_way_100415676	synonym	wordnet_path_108616311
2613	wordnet_general_110123844	relatedto	wordnet_official_110372373
2614	wordnet_college_108278169	synonym	wordnet_department_108114861
2615	wordnet_school_district_108587709	isa	wordnet_administrative_district_108491826
2616	wordnet_computer_103082979	atlocation	wordnet_car_102958343
2617	wordnet_relation_100031921	relatedto	wordnet_member_110307234
2618	wordnet_ruler_110541229	relatedto	wordnet_measure_100033615
2619	wordnet_union_108233056	isa	wordnet_happening_107283608
2620	wordnet_empire_108557482	relatedto	wordnet_royalty_108153437
2621	wordnet_right_105174653	relatedto	wordnet_ensemble_108188235
2622	wordnet_road_104096066	atlocation	wordnet_bridge_102898711
2623	wordnet_comic_strip_107003352	atlocation	wordnet_newspaper_106267145
2624	wordnet_attack_100972621	relatedto	wordnet_battle_100953559
2625	wordnet_diamond_113371958	hascontext	wordnet_geometry_106004685
2626	wordnet_post_108624385	relatedto	wordnet_holder_103525454
2627	wordnet_director_110014939	relatedto	wordnet_weapon_104565375
2628	wordnet_music_107020895	relatedto	wordnet_art_form_105841151
2629	wordnet_cave_109238926	relatedto	wordnet_opening_100457890
2630	wordnet_terminal_104412901	relatedto	wordnet_keyboard_103614007
2631	wordnet_mountain_109359803	madeof	wordnet_land_109334396
2632	wordnet_league_108231184	isa	wordnet_organization_108008335
2633	wordnet_novel_106367879	isa	wordnet_book_106410904
2634	wordnet_order_107168623	relatedto	wordnet_association_108049401
2635	wordnet_country_108544813	relatedto	wordnet_race_107472657
2636	wordnet_subway_station_104349077	atlocation	wordnet_city_108524735
2637	wordnet_meteorite_109352849	synonym	wordnet_meteorite_109352849
2638	wordnet_cup_final_107467027	derivedfrom	wordnet_cup_103147509
2639	wordnet_horse_102374451	hascontext	wordnet_mining_100922327
2640	wordnet_happening_107283608	relatedto	wordnet_event_100029378
2641	wordnet_city_108524735	relatedto	wordnet_collection_107951464
2642	wordnet_way_100415676	synonym	wordnet_artery_105333777
2643	wordnet_legislation_106535222	relatedto	wordnet_law_108441203
2644	wordnet_list_106481320	relatedto	wordnet_data_structure_105728493
2645	wordnet_song_107048000	relatedto	wordnet_number_105121418
2646	wordnet_airport_102692232	derivedfrom	wordnet_port_108633957
2647	wordnet_operation_100955060	relatedto	wordnet_general_110123844
2648	wordnet_governor_110140314	relatedto	wordnet_empire_108557482
2649	wordnet_cycling_100451370	formof	wordnet_cycle_115287830
2650	wordnet_pickup_103930630	synonym	wordnet_cartridge_102971691
2651	wordnet_value_105856388	isa	wordnet_measure_100033615
2652	wordnet_theodolite_104419073	relatedto	wordnet_instrument_103574816
2653	wordnet_grave_103455033	relatedto	wordnet_body_105216365
2654	wordnet_version_107173585	synonym	wordnet_translation_106536389
2655	wordnet_forest_108438533	relatedto	wordnet_group_100031264
2656	wordnet_address_107238694	atlocation	wordnet_house_103544360
2657	wordnet_address_107238694	relatedto	wordnet_street_104334599
2658	wordnet_sea_109426788	relatedto	wordnet_small_105559023
2659	wordnet_network_108434259	relatedto	wordnet_structure_104341686
2660	wordnet_diamond_113371958	isa	wordnet_artifact_100021939
2661	wordnet_class_107997703	relatedto	wordnet_organism_100004475
2662	wordnet_age_104924103	relatedto	wordnet_value_105856388
2663	wordnet_senator_110578471	synonym	wordnet_senator_110578471
2664	wordnet_sculpture_104157320	atlocation	wordnet_museum_103800563
2665	wordnet_plant_100017222	atlocation	wordnet_dirt_114498096
2666	wordnet_event_100029378	relatedto	wordnet_application_106570110
2667	wordnet_coat_103057021	relatedto	wordnet_animal_100015388
2668	wordnet_garden_103417345	isa	wordnet_plot_105907682
2669	wordnet_datum_105816622	isa	wordnet_information_106634376
2670	wordnet_broadcast_106254007	relatedto	wordnet_presenter_110466387
2671	wordnet_trade_name_106845599	relatedto	wordnet_business_108061042
2672	wordnet_type_105840188	hascontext	wordnet_medicine_106043075
2673	wordnet_head_110162991	relatedto	wordnet_river_109411430
2674	wordnet_operation_100955060	relatedto	wordnet_room_104105893
2675	wordnet_saint_110546850	isa	wordnet_deity_109505418
2676	wordnet_bill_106536853	atlocation	wordnet_restaurant_104081281
2677	wordnet_port_108633957	relatedto	wordnet_platform_103961939
2678	wordnet_artist_109812338	relatedto	wordnet_person_100007846
2679	wordnet_commune_108541609	isa	wordnet_state_108168978
2680	wordnet_federation_108303504	relatedto	wordnet_network_108434259
2681	wordnet_continent_109254614	relatedto	wordnet_country_108544813
2682	wordnet_film_103338821	isa	wordnet_medium_106254669
2683	wordnet_poet_110444194	relatedto	wordnet_poem_106377442
2684	wordnet_region_108630039	relatedto	wordnet_country_108544813
2685	wordnet_bone_105269901	relatedto	wordnet_center_108523483
2686	wordnet_village_108672738	isa	wordnet_mayor_110303814
2687	wordnet_anthem_107048928	isa	wordnet_song_107048000
2688	wordnet_family_108078020	relatedto	wordnet_order_107168623
2689	wordnet_kin_107969695	relatedto	wordnet_way_100415676
2690	wordnet_mascot_110297234	relatedto	wordnet_group_100031264
2691	wordnet_system_104377057	synonym	wordnet_system_104377057
2692	wordnet_image_105928118	derivedfrom	wordnet_gram_113723712
2693	wordnet_camera_102942699	relatedto	wordnet_photographer_110426749
2694	wordnet_deforestation_114519097	relatedto	wordnet_forest_108438533
2695	wordnet_post_108624385	relatedto	wordnet_location_100027167
2696	wordnet_country_108544813	atlocation	wordnet_region_108630039
2697	wordnet_empire_108557482	relatedto	wordnet_emperor_110053004
2698	wordnet_beer_107886849	synonym	wordnet_beer_107886849
2699	wordnet_plant_100017222	relatedto	wordnet_facility_103315023
2700	wordnet_tube_104494204	relatedto	wordnet_train_104468005
2701	wordnet_scholar_110557854	relatedto	wordnet_college_108278169
2702	wordnet_lottery_107317144	isa	wordnet_accident_107301336
2703	wordnet_accident_107301336	synonym	wordnet_state_108168978
2704	wordnet_bay_109215664	relatedto	wordnet_port_108633957
2705	wordnet_government_108050678	relatedto	wordnet_management_101133281
2706	wordnet_color_104956594	relatedto	wordnet_point_105865998
2707	wordnet_spacecraft_104264914	synonym	wordnet_spacecraft_104264914
2708	wordnet_cheese_107850329	hascontext	wordnet_baseball_100471613
2709	wordnet_production_107006951	relatedto	wordnet_item_106482401
2710	wordnet_horse_102374451	relatedto	wordnet_mare_102377480
2711	wordnet_pier_103933529	relatedto	wordnet_platform_103961939
2712	wordnet_race_107472657	relatedto	wordnet_breed_108101410
2713	wordnet_hill_109303008	relatedto	wordnet_structure_104341686
2714	wordnet_knot_107960384	relatedto	wordnet_bird_101503061
2715	wordnet_show_100520257	hascontext	wordnet_medicine_106043075
2716	wordnet_wine_107891726	relatedto	wordnet_party_108256968
2717	wordnet_hamlet_108226978	synonym	wordnet_hamlet_108226978
2718	wordnet_garrison_103420559	isa	wordnet_station_104306080
2719	wordnet_sphere_114514039	hasproperty	wordnet_round_104113641
2720	wordnet_club_108227214	relatedto	wordnet_form_105930736
2721	wordnet_standard_gauge_104301626	relatedto	wordnet_railway_104048568
2722	wordnet_movie_106613686	antonym	wordnet_play_107007945
2723	wordnet_periodical_106593296	synonym	wordnet_magazine_106595351
2724	wordnet_field_108569998	isa	wordnet_set_107996689
2725	wordnet_garrison_103420559	isa	wordnet_town_108665504
2726	wordnet_color_104956594	relatedto	wordnet_text_106387980
2727	wordnet_factory_103316406	synonym	wordnet_factory_103316406
2728	wordnet_artist_109812338	formof	wordnet_artist_109812338
2729	wordnet_case_107308889	hascontext	wordnet_medicine_106043075
2730	wordnet_order_107168623	relatedto	wordnet_structure_104341686
2731	wordnet_intervention_101240210	relatedto	wordnet_course_100884466
2732	wordnet_body_105216365	relatedto	wordnet_detail_105817845
2733	wordnet_short_story_106371999	relatedto	wordnet_novel_106367879
2734	wordnet_club_108227214	relatedto	wordnet_group_100031264
2735	wordnet_bill_106536853	synonym	wordnet_measure_100033615
2736	wordnet_conflict_100958896	relatedto	wordnet_war_100973077
2737	wordnet_sorority_108230477	relatedto	wordnet_college_108278169
2738	wordnet_law_108441203	relatedto	wordnet_practice_100410247
2739	wordnet_ice_hockey_100463543	synonym	wordnet_ice_hockey_100463543
2740	wordnet_oil_114966667	relatedto	wordnet_engine_103287733
2741	wordnet_art_102743547	relatedto	wordnet_painting_103876519
2742	wordnet_pope_110453533	relatedto	wordnet_head_110162991
2743	wordnet_pass_109386842	synonym	wordnet_state_108168978
2744	wordnet_magazine_106595351	relatedto	wordnet_material_114580897
2745	wordnet_round_104113641	relatedto	wordnet_cartridge_102971691
2746	wordnet_battle_100953559	relatedto	wordnet_conflict_100958896
2747	wordnet_pilot_110433164	synonym	wordnet_pilot_110433164
2748	wordnet_city_108524735	relatedto	wordnet_borough_108540532
2749	wordnet_hybrid_101327322	relatedto	wordnet_car_102958343
2750	wordnet_city_district_108537837	isa	wordnet_district_108552138
2751	wordnet_coat_103057021	relatedto	wordnet_second_115235126
2752	wordnet_pyramid_113914837	synonym	wordnet_pyramid_113914837
2753	wordnet_plan_105898568	hascontext	wordnet_military_108199025
2754	wordnet_order_107168623	relatedto	wordnet_command_107168131
2755	wordnet_company_108058098	relatedto	wordnet_team_108208560
2756	wordnet_palace_103878066	synonym	wordnet_palace_103878066
2757	wordnet_garden_103417345	relatedto	wordnet_bunch_107959943
2758	wordnet_software_106566077	atlocation	wordnet_computer_103082979
2759	wordnet_encyclical_106625062	isa	wordnet_letter_106624161
2760	wordnet_branch_108401248	relatedto	wordnet_location_100027167
2761	wordnet_automobile_race_107458892	isa	wordnet_race_107472657
2762	wordnet_song_107048000	relatedto	wordnet_dance_107020538
2763	wordnet_session_107145508	relatedto	wordnet_tea_107933274
2764	wordnet_method_105660268	relatedto	wordnet_class_107997703
2765	wordnet_philosopher_110423589	isa	wordnet_person_100007846
2766	wordnet_ship_104194289	isa	wordnet_artifact_100021939
2767	wordnet_translation_106536389	relatedto	wordnet_form_105930736
2768	wordnet_head_110162991	hasa	wordnet_brain_105481095
2769	wordnet_relay_100318567	relatedto	wordnet_horse_102374451
2770	wordnet_bowl_102881193	synonym	wordnet_stadium_104295881
2771	wordnet_athlete_109820263	atlocation	wordnet_stadium_104295881
2772	wordnet_ensemble_108188235	relatedto	wordnet_orchestra_108248157
2773	wordnet_street_104334599	relatedto	wordnet_address_107238694
2774	wordnet_poet_110444194	atlocation	wordnet_university_108286569
2775	wordnet_ghetto_108578951	isa	wordnet_city_district_108537837
2776	wordnet_field_108569998	hascontext	wordnet_sport_100523513
2777	wordnet_borough_108540532	relatedto	wordnet_association_108049401
2778	wordnet_congressman_109955781	relatedto	wordnet_member_110307234
2779	wordnet_battery_108389572	relatedto	wordnet_egg_101460457
2780	wordnet_justice_104850117	relatedto	wordnet_court_108329453
2781	wordnet_field_108569998	synonym	wordnet_field_108569998
2782	wordnet_engineer_109615807	relatedto	wordnet_locomotive_103684823
2783	wordnet_military_installation_103763133	isa	wordnet_facility_103315023
2784	wordnet_mercury_114645346	synonym	wordnet_mercury_114645346
2785	wordnet_cave_109238926	relatedto	wordnet_shield_104192858
2786	wordnet_subway_station_104349077	derivedfrom	wordnet_station_104306080
2787	wordnet_planetary_nebula_109394797	isa	wordnet_nebula_114960606
2788	wordnet_title_106345993	relatedto	wordnet_book_106410904
2789	wordnet_poet_110444194	relatedto	wordnet_writer_110794014
2790	wordnet_painting_103876519	causes	wordnet_color_104956594
2791	wordnet_canal_102947212	relatedto	wordnet_body_105216365
2792	wordnet_theory_105989479	relatedto	wordnet_organization_108008335
2793	wordnet_theodolite_104419073	relatedto	wordnet_measure_100033615
2794	wordnet_library_103660909	atlocation	wordnet_school_108276720
2795	wordnet_storm_111462526	similarto	wordnet_hurricane_111467018
2796	wordnet_bird_101503061	relatedto	wordnet_fly_102190166
2797	wordnet_beer_107886849	atlocation	wordnet_beach_109217230
2798	wordnet_school_108276720	relatedto	wordnet_facility_103315023
2799	wordnet_branch_108401248	relatedto	wordnet_tree_113104059
2800	wordnet_aviator_109826204	relatedto	wordnet_name_106333653
2801	wordnet_tube_104494204	relatedto	wordnet_television_106277280
2802	wordnet_hymnal_106418258	relatedto	wordnet_collection_107951464
2803	wordnet_judge_110225219	relatedto	wordnet_trial_105799212
2804	wordnet_governor_110140314	relatedto	wordnet_federation_108303504
2805	wordnet_government_108050678	atlocation	wordnet_city_108524735
2806	wordnet_final_107466832	relatedto	wordnet_contest_107456188
2807	wordnet_tea_107933274	isa	wordnet_beverage_107881800
2808	wordnet_locomotive_103684823	relatedto	wordnet_train_104468005
2809	wordnet_oil_114966667	relatedto	wordnet_fuel_114875077
2810	wordnet_seven_113744916	relatedto	wordnet_number_105121418
2811	wordnet_food_100021265	atlocation	wordnet_cabinet_102933112
2812	wordnet_emperor_110053004	synonym	wordnet_emperor_110053004
2813	wordnet_class_107997703	atlocation	wordnet_school_108276720
2814	wordnet_head_110162991	relatedto	wordnet_leader_109623038
2815	wordnet_ship_104194289	hasa	wordnet_bridge_102898711
2816	wordnet_chord_113874927	hascontext	wordnet_music_107020895
2817	wordnet_game_100456199	synonym	wordnet_sport_100523513
2818	wordnet_empire_108557482	relatedto	wordnet_age_104924103
2819	wordnet_manufacturer_110292316	isa	wordnet_business_108061042
2820	wordnet_camp_102944826	relatedto	wordnet_military_installation_103763133
2821	wordnet_plant_100017222	relatedto	wordnet_factory_103316406
2822	wordnet_storm_111462526	atlocation	wordnet_season_115239579
2823	wordnet_church_103028079	atlocation	wordnet_city_108524735
2824	wordnet_train_104468005	relatedto	wordnet_bird_101503061
2825	wordnet_newspaper_106267145	relatedto	wordnet_post_108624385
2826	wordnet_king_110231515	relatedto	wordnet_title_106345993
2827	wordnet_station_104306080	relatedto	wordnet_building_102913152
2828	wordnet_chapter_106396142	relatedto	wordnet_book_106410904
2829	wordnet_pilot_110433164	synonym	wordnet_pilot_110433164
2830	wordnet_camera_102942699	isa	wordnet_device_103183080
2831	wordnet_center_108523483	hascontext	wordnet_military_108199025
2832	wordnet_body_105216365	synonym	wordnet_body_105216365
2833	wordnet_line_108430568	relatedto	wordnet_series_108457976
2834	wordnet_school_108276720	atlocation	wordnet_town_108665504
2835	wordnet_card_game_100488225	synonym	wordnet_card_game_100488225
2836	wordnet_cipher_106254239	relatedto	wordnet_letter_106624161
2837	wordnet_bowl_102881193	relatedto	wordnet_round_104113641
2838	wordnet_electorate_108161068	relatedto	wordnet_election_100181781
2839	wordnet_muscle_105289297	partof	wordnet_body_105216365
2840	wordnet_doll_103219135	relatedto	wordnet_head_110162991
2841	wordnet_cabinet_102933112	relatedto	wordnet_government_108050678
2842	wordnet_prison_104005630	relatedto	wordnet_government_108050678
2843	wordnet_branch_108401248	relatedto	wordnet_library_103660909
2844	wordnet_language_106282651	synonym	wordnet_programming_language_106898352
2845	wordnet_round_104113641	relatedto	wordnet_competition_101168569
2846	wordnet_condition_113920835	isa	wordnet_state_108168978
2847	wordnet_play_107007945	relatedto	wordnet_movie_106613686
2848	wordnet_automaton_102761392	atlocation	wordnet_museum_103800563
2849	wordnet_series_108457976	isa	wordnet_series_108457976
2850	wordnet_land_109334396	antonym	wordnet_sea_109426788
2851	wordnet_musician_110339966	relatedto	wordnet_member_110307234
2852	wordnet_home_plate_103528901	hascontext	wordnet_baseball_100471613
2853	wordnet_computer_103082979	atlocation	wordnet_building_102913152
2854	wordnet_airline_102690081	synonym	wordnet_airline_102690081
2855	wordnet_formula_106731802	synonym	wordnet_convention_108309086
2856	wordnet_resolution_106511874	hascontext	wordnet_music_107020895
2857	wordnet_region_108630039	isa	wordnet_state_108168978
2858	wordnet_culture_108287844	relatedto	wordnet_country_108544813
2859	wordnet_culture_108287844	relatedto	wordnet_personality_104617562
2860	wordnet_agreement_106770275	relatedto	wordnet_party_108256968
2861	wordnet_cocktail_107911677	relatedto	wordnet_rock_109416076
2862	wordnet_bill_106536853	relatedto	wordnet_restaurant_104081281
2863	wordnet_restaurant_104081281	atlocation	wordnet_building_102913152
2864	wordnet_cyclone_114521302	isa	wordnet_storm_111462526
2865	wordnet_appliance_102729965	relatedto	wordnet_end_108566028
2866	wordnet_judge_110225219	hasprerequisite	wordnet_watch_104555897
2867	wordnet_nationality_107949463	synonym	wordnet_tribe_108372411
2868	wordnet_peer_109626238	relatedto	wordnet_group_100031264
2869	wordnet_antipope_109797375	relatedto	wordnet_election_100181781
2870	wordnet_police_department_108121542	relatedto	wordnet_branch_108401248
2871	wordnet_summit_108312359	synonym	wordnet_acme_113940456
2872	wordnet_musical_107019172	relatedto	wordnet_music_107020895
2873	wordnet_nerve_105474346	relatedto	wordnet_body_105216365
2874	wordnet_shield_104192858	relatedto	wordnet_device_103183080
2875	wordnet_public_school_108410282	relatedto	wordnet_school_108276720
2876	wordnet_medicine_106043075	relatedto	wordnet_field_108569998
2877	wordnet_doctor_110020890	relatedto	wordnet_medicine_106043075
2878	wordnet_letter_106624161	isa	wordnet_text_106387980
2879	wordnet_treaty_106773434	relatedto	wordnet_agreement_106770275
2880	wordnet_play_107007945	relatedto	wordnet_venue_108677628
2881	wordnet_football_100468480	relatedto	wordnet_game_100456199
2882	wordnet_judge_110225219	hasprerequisite	wordnet_judge_110225219
2883	wordnet_orchestra_108248157	relatedto	wordnet_concert_106892775
2884	wordnet_bridge_102898711	hascontext	wordnet_music_107020895
2885	wordnet_statue_104306847	relatedto	wordnet_type_105840188
2886	wordnet_mayor_110303814	relatedto	wordnet_person_100007846
2887	wordnet_national_flag_106882009	synonym	wordnet_national_flag_106882009
2888	wordnet_head_110162991	relatedto	wordnet_box_102883344
2889	wordnet_concert_106892775	synonym	wordnet_concert_106892775
2890	wordnet_first_lady_110092880	relatedto	wordnet_wife_110780632
2891	wordnet_encoding_100615887	relatedto	wordnet_font_106825399
2892	wordnet_assembly_102749790	hascontext	wordnet_military_108199025
2893	wordnet_image_105928118	relatedto	wordnet_file_system_105732614
2894	wordnet_horse_102374451	relatedto	wordnet_field_108569998
2895	wordnet_camp_102944826	relatedto	wordnet_football_100468480
2896	wordnet_symptom_114299637	hascontext	wordnet_medicine_106043075
2897	wordnet_subject_106599788	synonym	wordnet_subject_106599788
2898	wordnet_missile_103773504	relatedto	wordnet_mission_108403225
2899	wordnet_order_107168623	synonym	wordnet_fraternity_108229467
2900	wordnet_acme_113940456	hascontext	wordnet_medicine_106043075
2901	wordnet_party_108256968	relatedto	wordnet_dance_107020538
2902	wordnet_genome_108457543	relatedto	wordnet_organism_100004475
2903	wordnet_ensemble_108188235	hascontext	wordnet_art_102743547
2904	wordnet_government_108050678	atlocation	wordnet_country_108544813
2905	wordnet_antibody_115027189	isa	wordnet_protein_114728724
2906	wordnet_pass_109386842	isa	wordnet_judge_110225219
2907	wordnet_hardware_103493333	relatedto	wordnet_device_103183080
2908	wordnet_football_100468480	synonym	wordnet_league_108231184
2909	wordnet_vein_105418717	relatedto	wordnet_artery_105333777
2910	wordnet_mission_108403225	relatedto	wordnet_missile_103773504
2911	wordnet_shield_104192858	relatedto	wordnet_war_100973077
2912	wordnet_report_107218470	relatedto	wordnet_business_108061042
2913	wordnet_market_101097292	relatedto	wordnet_group_100031264
2914	wordnet_form_105930736	relatedto	wordnet_document_106470073
2915	wordnet_college_108278169	relatedto	wordnet_education_100883297
2916	wordnet_location_100027167	isa	wordnet_object_100002684
2917	wordnet_church_103028079	isa	wordnet_religion_105946687
2918	wordnet_judge_110225219	desires	wordnet_justice_104850117
2919	wordnet_instrument_103574816	hascontext	wordnet_music_107020895
2920	wordnet_way_100415676	synonym	wordnet_road_104096066
2921	wordnet_museum_103800563	atlocation	wordnet_city_108524735
2922	wordnet_bill_106536853	relatedto	wordnet_weapon_104565375
2923	wordnet_series_108457976	synonym	wordnet_series_108457976
2924	wordnet_battery_108389572	hascontext	wordnet_baseball_100471613
2925	wordnet_order_107168623	relatedto	wordnet_family_108078020
2926	wordnet_racetrack_104037625	synonym	wordnet_velodrome_104524833
2927	wordnet_anthem_107048928	relatedto	wordnet_composition_105076472
2928	wordnet_brain_105481095	synonym	wordnet_brain_105481095
2929	wordnet_game_100456199	relatedto	wordnet_sport_100523513
2930	wordnet_state_108168978	relatedto	wordnet_sovereign_110628644
2931	wordnet_cipher_106254239	synonym	wordnet_code_106667317
2932	wordnet_emperor_110053004	relatedto	wordnet_title_106345993
2933	wordnet_box_102883344	relatedto	wordnet_small_105559023
2934	wordnet_country_108544813	synonym	wordnet_country_108544813
2935	wordnet_pandemic_107435713	synonym	wordnet_pandemic_107435713
2936	wordnet_round_104113641	synonym	wordnet_attack_100972621
2937	wordnet_rock_109416076	relatedto	wordnet_dirt_114498096
2938	wordnet_course_100884466	relatedto	wordnet_ship_104194289
2939	wordnet_magazine_106595351	synonym	wordnet_magazine_106595351
2940	wordnet_justice_104850117	relatedto	wordnet_criminal_109977660
2941	wordnet_river_109411430	atlocation	wordnet_continent_109254614
2942	wordnet_art_102743547	relatedto	wordnet_medium_106254669
2943	wordnet_continent_109254614	relatedto	wordnet_land_109334396
2944	wordnet_egg_101460457	relatedto	wordnet_animal_100015388
2945	wordnet_station_104306080	hascontext	wordnet_mining_100922327
2946	wordnet_outline_108612786	relatedto	wordnet_text_106387980
2947	wordnet_championship_107457834	isa	wordnet_competition_101168569
2948	wordnet_path_108616311	synonym	wordnet_way_100415676
2949	wordnet_person_100007846	desires	wordnet_play_107007945
2950	wordnet_brain_105481095	synonym	wordnet_brain_105481095
2951	wordnet_fraternity_108229467	relatedto	wordnet_group_100031264
2952	wordnet_bill_106536853	isa	wordnet_list_106481320
2953	wordnet_plant_100017222	relatedto	wordnet_tree_113104059
2954	wordnet_session_107145508	hascontext	wordnet_education_100883297
